valid_time,latitude,longitude,t2m,number,sp,tp
2024-02-16,49.5,1.75,285.1272,0,99622.7,0.00017726421
2024-02-16,49.5,2.0,285.37524,0,99814.7,0.00019073486
2024-02-16,49.5,2.25,285.53345,0,100135.95,0.00021183491
2024-02-16,49.5,2.5,285.60278,0,100358.95,0.00022172928
2024-02-16,49.25,1.5,285.48804,0,100315.95,0.0001269579
2024-02-16,49.25,1.75,285.62427,0,100210.2,0.00021862984
2024-02-16,49.25,2.0,285.7688,0,100224.95,0.00022876263
2024-02-16,49.25,2.25,285.8318,0,100334.2,0.00026357174
2024-02-16,49.25,2.5,285.88647,0,100474.7,0.0002644062
2024-02-16,49.0,1.5,285.71265,0,100283.95,8.893013e-05
2024-02-16,49.0,1.75,285.87573,0,100331.95,0.00012671947
2024-02-16,49.0,2.0,285.9934,0,100417.45,0.00016355515
2024-02-16,49.0,2.25,286.09302,0,100558.45,0.00020444393
2024-02-16,49.0,2.5,286.11157,0,100657.7,0.00026071072
2024-02-16,48.75,1.5,285.6062,0,99922.45,9.9658966e-05
2024-02-16,48.75,1.75,285.72778,0,100011.7,0.0001244545
2024-02-16,48.75,2.0,285.87036,0,100097.95,0.00012481213
2024-02-16,48.75,2.25,286.10522,0,100375.2,0.00014293194
2024-02-16,48.75,2.5,286.2019,0,100511.7,0.00019788742
2024-02-16,48.5,1.5,285.3391,0,99669.95,6.234646e-05
2024-02-16,48.5,1.75,285.55884,0,99853.7,0.00010871887
2024-02-16,48.5,2.0,285.87036,0,100068.95,0.00016760826
2024-02-16,48.5,2.25,286.12427,0,100329.2,0.0001603365
2024-02-16,48.5,2.5,286.25415,0,100496.7,0.00017595291
2024-02-16,48.25,1.5,285.38354,0,99895.95,5.8054924e-05
2024-02-16,48.25,1.75,285.60474,0,100054.7,9.572506e-05
2024-02-16,48.25,2.0,285.89575,0,100172.2,0.00015103817
2024-02-16,48.25,2.25,286.07593,0,100300.95,0.0001642704
2024-02-16,48.25,2.5,286.15552,0,100362.2,0.00018012524
2024-02-16,48.0,1.5,285.55835,0,100150.7,8.7976456e-05
2024-02-16,48.0,1.75,285.7527,0,100290.7,0.0001232624
2024-02-16,48.0,2.0,285.8103,0,100205.7,0.00015711784
2024-02-16,48.0,2.25,285.93872,0,100294.7,0.00019848347
2024-02-16,48.0,2.5,286.01636,0,100358.2,0.00021672249
2024-02-17,49.5,1.5,283.3124,0,101285.266,1.1920929e-07
2024-02-17,49.5,1.75,283.38467,0,101178.266,1.1920929e-07
2024-02-17,49.5,2.0,283.5795,0,101379.516,0.0
2024-02-17,49.5,2.25,283.77383,0,101710.016,0.0
2024-02-17,49.5,2.5,283.93887,0,101937.516,0.0
2024-02-17,49.25,1.5,283.59024,0,101880.016,3.5762787e-07
2024-02-17,49.25,1.75,283.6664,0,101777.016,2.3841858e-07
2024-02-17,49.25,2.0,283.83,0,101794.516,0.0
2024-02-17,49.25,2.25,283.89053,0,101904.766,0.0
2024-02-17,49.25,2.5,284.0419,0,102047.516,0.0
2024-02-17,49.0,1.5,283.64932,0,101848.766,0.0
2024-02-17,49.0,1.75,283.94083,0,101898.266,0.0
2024-02-17,49.0,2.0,284.13858,0,101983.766,0.0
2024-02-17,49.0,2.25,284.1542,0,102126.516,0.0
2024-02-17,49.0,2.5,284.0336,0,102226.516,1.1920929e-07
2024-02-17,48.75,1.5,283.39688,0,101475.016,0.0
2024-02-17,48.75,1.75,283.70743,0,101563.766,0.0
2024-02-17,48.75,2.0,283.9999,0,101650.016,0.0
2024-02-17,48.75,2.25,284.03214,0,101932.016,0.0
2024-02-17,48.75,2.5,283.86758,0,102068.516,9.536743e-07
2024-02-17,48.5,1.5,282.88614,0,101210.516,0.0
2024-02-17,48.5,1.75,283.21426,0,101395.266,0.0
2024-02-17,48.5,2.0,283.60782,0,101613.016,0.0
2024-02-17,48.5,2.25,283.61954,0,101875.766,0.0
2024-02-17,48.5,2.5,283.48868,0,102043.266,2.3841858e-07
2024-02-17,48.25,1.5,282.63956,0,101430.016,0.0
2024-02-17,48.25,1.75,282.80362,0,101589.016,0.0
2024-02-17,48.25,2.0,283.03214,0,101706.266,0.0
2024-02-17,48.25,2.25,282.9711,0,101832.516,0.0
2024-02-17,48.25,2.5,282.83438,0,101889.766,0.0
2024-02-17,48.0,1.5,282.33096,0,101681.266,0.0
2024-02-17,48.0,1.75,282.45743,0,101820.516,0.0
2024-02-17,48.0,2.0,282.29922,0,101726.766,0.0
2024-02-17,48.0,2.25,282.20792,0,101809.766,0.0
2024-02-17,48.0,2.5,282.06973,0,101869.016,0.0
2024-02-18,49.5,1.5,282.76447,0,101090.8,0.00023341179
2024-02-18,49.5,1.75,282.5677,0,100988.8,0.0002580881
2024-02-18,49.5,2.0,282.60822,0,101192.05,0.00025987625
2024-02-18,49.5,2.25,282.65363,0,101527.05,0.00026857853
2024-02-18,49.5,2.5,282.61407,0,101761.55,0.00029957294
2024-02-18,49.25,1.5,282.909,0,101709.55,0.00024855137
2024-02-18,49.25,1.75,282.70978,0,101611.8,0.0002747774
2024-02-18,49.25,2.0,282.64044,0,101634.55,0.0002975464
2024-02-18,49.25,2.25,282.513,0,101753.55,0.00034952164
2024-02-18,49.25,2.5,282.43097,0,101904.55,0.00039076805
2024-02-18,49.0,1.5,282.7342,0,101702.3,0.00029361248
2024-02-18,49.0,1.75,282.62872,0,101759.3,0.00033438206
2024-02-18,49.0,2.0,282.56622,0,101853.55,0.00037693977
2024-02-18,49.0,2.25,282.42218,0,102005.55,0.00043535233
2024-02-18,49.0,2.5,282.21222,0,102115.05,0.00048959255
2024-02-18,48.75,1.5,282.20782,0,101355.8,0.00031650066
2024-02-18,48.75,1.75,282.12335,0,101453.05,0.00034618378
2024-02-18,48.75,2.0,282.0589,0,101548.05,0.00036644936
2024-02-18,48.75,2.25,281.94562,0,101839.8,0.00042366982
2024-02-18,48.75,2.5,281.76154,0,101987.55,0.00040912628
2024-02-18,48.5,1.5,281.6043,0,101121.8,0.00030744076
2024-02-18,48.5,1.75,281.54425,0,101315.05,0.00031793118
2024-02-18,48.5,2.0,281.52667,0,101541.3,0.00030493736
2024-02-18,48.5,2.25,281.451,0,101813.8,0.0002465248
2024-02-18,48.5,2.5,281.31964,0,101991.3,0.00018930435
2024-02-18,48.25,1.5,281.242,0,101371.05,0.00035130978
2024-02-18,48.25,1.75,281.1341,0,101539.55,0.000295043
2024-02-18,48.25,2.0,281.0799,0,101666.55,0.00021100044
2024-02-18,48.25,2.25,280.92023,0,101802.05,0.00015461445
2024-02-18,48.25,2.5,280.71954,0,101867.3,0.00010359287
2024-02-18,48.0,1.5,281.02472,0,101654.05,0.00022041798
2024-02-18,48.0,1.75,280.90118,0,101803.05,0.0001693964
2024-02-18,48.0,2.0,280.70587,0,101718.55,9.775162e-05
2024-02-18,48.0,2.25,280.5633,0,101806.05,7.6174736e-05
2024-02-18,48.0,2.5,280.36945,0,101873.3,2.9325485e-05
2024-02-19,49.5,1.5,282.8092,0,101301.125,4.220009e-05
2024-02-19,49.5,1.75,282.79163,0,101178.375,7.534027e-05
2024-02-19,49.5,2.0,282.9264,0,101365.875,9.953976e-05
2024-02-19,49.5,2.25,283.047,0,101684.375,0.00011456013
2024-02-19,49.5,2.5,283.12708,0,101900.125,0.000108242035
2024-02-19,49.25,1.5,283.2301,0,101908.625,5.90086e-05
2024-02-19,49.25,1.75,283.21252,0,101789.875,9.250641e-05
2024-02-19,49.25,2.0,283.25256,0,101793.875,0.00016653538
2024-02-19,49.25,2.25,283.31116,0,101890.625,0.00015366077
2024-02-19,49.25,2.5,283.38147,0,102021.375,0.0001295805
2024-02-19,49.0,1.5,283.2467,0,101887.375,7.271767e-05
2024-02-19,49.0,1.75,283.33704,0,101923.125,9.179115e-05
2024-02-19,49.0,2.0,283.41223,0,101996.625,0.000113368034
2024-02-19,49.0,2.25,283.49524,0,102125.625,0.000101566315
2024-02-19,49.0,2.5,283.52893,0,102211.125,6.997585e-05
2024-02-19,48.75,1.5,283.11438,0,101518.375,3.838539e-05
2024-02-19,48.75,1.75,283.25793,0,101593.125,3.9577484e-05
2024-02-19,48.75,2.0,283.40198,0,101665.625,3.3140182e-05
2024-02-19,48.75,2.25,283.58752,0,101934.375,2.6345253e-05
2024-02-19,48.75,2.5,283.6725,0,102059.125,2.682209e-05
2024-02-19,48.5,1.5,283.02893,0,101259.375,2.336502e-05
2024-02-19,48.5,1.75,283.27747,0,101431.625,2.849102e-05
2024-02-19,48.5,2.0,283.56458,0,101636.375,3.325939e-05
2024-02-19,48.5,2.25,283.77356,0,101885.875,2.002716e-05
2024-02-19,48.5,2.5,283.89026,0,102040.625,1.5616417e-05
2024-02-19,48.25,1.5,283.09387,0,101492.125,2.0742416e-05
2024-02-19,48.25,1.75,283.30676,0,101640.125,1.6331673e-05
2024-02-19,48.25,2.0,283.51282,0,101745.125,1.5497208e-05
2024-02-19,48.25,2.25,283.66614,0,101857.625,1.7166138e-05
2024-02-19,48.25,2.5,283.7589,0,101901.375,2.026558e-05
2024-02-19,48.0,1.5,283.08362,0,101761.625,1.21593475e-05
2024-02-19,48.0,1.75,283.2804,0,101889.875,8.702278e-06
2024-02-19,48.0,2.0,283.3131,0,101785.125,1.4305115e-05
2024-02-19,48.0,2.25,283.45764,0,101854.125,7.5101852e-06
2024-02-19,48.0,2.5,283.55188,0,101900.125,8.46386e-06
2024-02-20,49.5,1.5,280.84616,0,101203.81,0.0
2024-02-20,49.5,1.75,280.59128,0,101092.31,2.3841858e-07
2024-02-20,49.5,2.0,280.561,0,101289.31,0.0
2024-02-20,49.5,2.25,280.5405,0,101618.81,2.3841858e-07
2024-02-20,49.5,2.5,280.49704,0,101846.06,4.7683716e-07
2024-02-20,49.25,1.5,281.07907,0,101804.56,2.3841858e-07
2024-02-20,49.25,1.75,280.8193,0,101697.31,4.7683716e-07
2024-02-20,49.25,2.0,280.68405,0,101712.31,2.3841858e-07
2024-02-20,49.25,2.25,280.56686,0,101821.56,4.7683716e-07
2024-02-20,49.25,2.5,280.5195,0,101964.31,4.7683716e-07
2024-02-20,49.0,1.5,281.07956,0,101775.81,0.0
2024-02-20,49.0,1.75,280.95993,0,101824.31,0.0
2024-02-20,49.0,2.0,280.87546,0,101909.31,7.1525574e-07
2024-02-20,49.0,2.25,280.77243,0,102050.81,7.1525574e-07
2024-02-20,49.0,2.5,280.58932,0,102149.06,2.3841858e-07
2024-02-20,48.75,1.5,280.73532,0,101401.81,2.3841858e-07
2024-02-20,48.75,1.75,280.69333,0,101490.31,2.3841858e-07
2024-02-20,48.75,2.0,280.63864,0,101574.56,4.7683716e-07
2024-02-20,48.75,2.25,280.68405,0,101856.31,4.7683716e-07
2024-02-20,48.75,2.5,280.64108,0,101993.56,7.1525574e-07
2024-02-20,48.5,1.5,280.3032,0,101140.31,4.7683716e-07
2024-02-20,48.5,1.75,280.38864,0,101324.81,2.3841858e-07
2024-02-20,48.5,2.0,280.50827,0,101541.56,2.3841858e-07
2024-02-20,48.5,2.25,280.62497,0,101804.31,9.536743e-07
2024-02-20,48.5,2.5,280.67673,0,101971.56,1.4305115e-06
2024-02-20,48.25,1.5,280.07907,0,101367.56,3.5762787e-07
2024-02-20,48.25,1.75,280.2358,0,101527.31,2.3841858e-07
2024-02-20,48.25,2.0,280.4067,0,101644.56,2.3841858e-07
2024-02-20,48.25,2.25,280.52682,0,101769.56,4.7683716e-07
2024-02-20,48.25,2.5,280.65085,0,101825.31,1.1920929e-06
2024-02-20,48.0,1.5,280.17233,0,101628.81,1.1920929e-07
2024-02-20,48.0,1.75,280.30856,0,101769.06,1.1920929e-07
2024-02-20,48.0,2.0,280.32712,0,101675.06,5.9604645e-07
2024-02-20,48.0,2.25,280.53366,0,101756.81,3.5762787e-06
2024-02-20,48.0,2.5,280.6694,0,101814.31,4.4107437e-06
2024-02-21,49.5,1.5,282.00055,0,99761.36,0.0005544424
2024-02-21,49.5,1.75,281.77692,0,99679.11,0.0005624294
2024-02-21,49.5,2.0,281.78864,0,99899.61,0.00050473213
2024-02-21,49.5,2.25,281.8199,0,100250.11,0.00046908855
2024-02-21,49.5,2.5,281.7945,0,100499.36,0.00045514107
2024-02-21,49.25,1.5,282.22467,0,100383.11,0.00062572956
2024-02-21,49.25,1.75,281.99908,0,100305.11,0.0006302595
2024-02-21,49.25,2.0,281.8609,0,100346.11,0.000543952
2024-02-21,49.25,2.25,281.74615,0,100478.86,0.0005465746
2024-02-21,49.25,2.5,281.69635,0,100644.61,0.0005441904
2024-02-21,49.0,1.5,282.1568,0,100381.11,0.0006133318
2024-02-21,49.0,1.75,282.02155,0,100456.36,0.000598073
2024-02-21,49.0,2.0,281.91705,0,100566.36,0.0005937815
2024-02-21,49.0,2.25,281.81207,0,100730.86,0.0005912781
2024-02-21,49.0,2.5,281.65192,0,100853.11,0.0006046295
2024-02-21,48.75,1.5,281.70612,0,100045.86,0.0005683899
2024-02-21,48.75,1.75,281.58502,0,100158.86,0.00058460236
2024-02-21,48.75,2.0,281.4698,0,100266.86,0.00056529045
2024-02-21,48.75,2.25,281.48297,0,100568.11,0.0005375147
2024-02-21,48.75,2.5,281.42926,0,100726.36,0.0005366802
2024-02-21,48.5,1.5,281.315,0,99821.11,0.0004273653
2024-02-21,48.5,1.75,281.24225,0,100027.86,0.0004464388
2024-02-21,48.5,2.0,281.21002,0,100265.11,0.00046014786
2024-02-21,48.5,2.25,281.24664,0,100545.36,0.00048041344
2024-02-21,48.5,2.5,281.24127,0,100731.86,0.00048792362
2024-02-21,48.25,1.5,281.11676,0,100078.11,0.00038397312
2024-02-21,48.25,1.75,280.99225,0,100256.86,0.00041401386
2024-02-21,48.25,2.0,280.89655,0,100394.61,0.00043606758
2024-02-21,48.25,2.25,280.97028,0,100538.61,0.0004415512
2024-02-21,48.25,2.5,281.02203,0,100613.61,0.00044202805
2024-02-21,48.0,1.5,281.1231,0,100364.61,0.00039362907
2024-02-21,48.0,1.75,280.98688,0,100524.11,0.00042402744
2024-02-21,48.0,2.0,280.77496,0,100453.86,0.00045335293
2024-02-21,48.0,2.25,280.77106,0,100552.36,0.000426054
2024-02-21,48.0,2.5,280.81256,0,100629.61,0.0004234314
2024-02-22,49.5,1.5,283.49585,0,97458.484,0.00029361248
2024-02-22,49.5,1.75,283.38306,0,97367.734,0.00035881996
2024-02-22,49.5,2.0,283.4568,0,97572.484,0.00041377544
2024-02-22,49.5,2.25,283.5891,0,97903.734,0.00040841103
2024-02-22,49.5,2.5,283.71313,0,98137.984,0.00033187866
2024-02-22,49.25,1.5,283.90308,0,98074.984,0.000289917
2024-02-22,49.25,1.75,283.78833,0,97989.234,0.00036644936
2024-02-22,49.25,2.0,283.7649,0,98021.984,0.0004005432
2024-02-22,49.25,2.25,283.7893,0,98146.984,0.00039839745
2024-02-22,49.25,2.5,283.9021,0,98300.234,0.00029599667
2024-02-22,49.0,1.5,284.135,0,98086.234,0.0002155304
2024-02-22,49.0,1.75,284.0979,0,98153.734,0.00025451183
2024-02-22,49.0,2.0,284.12817,0,98257.984,0.00027763844
2024-02-22,49.0,2.25,284.13306,0,98415.234,0.0002977848
2024-02-22,49.0,2.5,284.0935,0,98530.234,0.00033056736
2024-02-22,48.75,1.5,283.99292,0,97778.484,0.00021314621
2024-02-22,48.75,1.75,283.99243,0,97886.984,0.00026392937
2024-02-22,48.75,2.0,283.97925,0,97990.484,0.00032794476
2024-02-22,48.75,2.25,284.02515,0,98283.234,0.00031471252
2024-02-22,48.75,2.5,283.97974,0,98436.984,0.00030052662
2024-02-22,48.5,1.5,283.71362,0,97583.984,0.00014519691
2024-02-22,48.5,1.75,283.75806,0,97787.734,0.00013828278
2024-02-22,48.5,2.0,283.8064,0,98020.734,0.0001436472
2024-02-22,48.5,2.25,283.84204,0,98296.234,0.00019741058
2024-02-22,48.5,2.5,283.82446,0,98479.484,0.00020492077
2024-02-22,48.25,1.5,283.69946,0,97864.734,0.00020742416
2024-02-22,48.25,1.75,283.6858,0,98046.484,0.00020325184
2024-02-22,48.25,2.0,283.65308,0,98184.984,0.00025689602
2024-02-22,48.25,2.25,283.66772,0,98327.484,0.00019717216
2024-02-22,48.25,2.5,283.66577,0,98402.734,0.000120043755
2024-02-22,48.0,1.5,283.80347,0,98185.734,0.00030255318
2024-02-22,48.0,1.75,283.77368,0,98348.734,0.00030887127
2024-02-22,48.0,2.0,283.57642,0,98286.484,0.00047028065
2024-02-22,48.0,2.25,283.64673,0,98384.234,0.00019133091
2024-02-22,48.0,2.5,283.6526,0,98461.734,9.3102455e-05
2024-02-23,49.5,1.5,278.42996,0,97446.83,0.000116825104
2024-02-23,49.5,1.75,278.36453,0,97353.08,0.00011610985
2024-02-23,49.5,2.0,278.5745,0,97561.08,0.0001603365
2024-02-23,49.5,2.25,278.78152,0,97897.83,0.00015223026
2024-02-23,49.5,2.5,278.907,0,98135.08,0.0001642704
2024-02-23,49.25,1.5,278.88358,0,98061.33,7.4625015e-05
2024-02-23,49.25,1.75,278.8157,0,97971.83,7.2836876e-05
2024-02-23,49.25,2.0,278.90408,0,98000.08,8.952618e-05
2024-02-23,49.25,2.25,278.94754,0,98123.58,0.00010418892
2024-02-23,49.25,2.5,279.03836,0,98279.33,0.00014996529
2024-02-23,49.0,1.5,278.8904,0,98057.83,6.854534e-05
2024-02-23,49.0,1.75,278.9612,0,98120.33,0.00010681152
2024-02-23,49.0,2.0,279.05887,0,98219.33,0.0001322031
2024-02-23,49.0,2.25,279.11697,0,98375.83,0.00013279915
2024-02-23,49.0,2.5,279.0945,0,98491.08,0.00012290478
2024-02-23,48.75,1.5,278.5413,0,97728.08,3.4570694e-05
2024-02-23,48.75,1.75,278.6326,0,97829.83,6.8068504e-05
2024-02-23,48.75,2.0,278.70633,0,97928.33,0.00012087822
2024-02-23,48.75,2.25,278.89432,0,98222.58,0.00011599064
2024-02-23,48.75,2.5,279.01346,0,98375.83,0.00011742115
2024-02-23,48.5,1.5,278.26736,0,97506.58,5.4955482e-05
2024-02-23,48.5,1.75,278.4495,0,97704.33,5.5909157e-05
2024-02-23,48.5,2.0,278.68387,0,97935.83,6.0081482e-05
2024-02-23,48.5,2.25,278.87137,0,98211.83,4.9233437e-05
2024-02-23,48.5,2.5,279.02664,0,98395.08,4.3988228e-05
2024-02-23,48.25,1.5,278.3748,0,97766.33,5.507469e-05
2024-02-23,48.25,1.75,278.4871,0,97940.83,5.9962273e-05
2024-02-23,48.25,2.0,278.63504,0,98074.08,6.4730644e-05
2024-02-23,48.25,2.25,278.78592,0,98215.08,6.020069e-05
2024-02-23,48.25,2.5,278.9285,0,98288.83,5.2332878e-05
2024-02-23,48.0,1.5,278.61697,0,98057.83,7.9870224e-05
2024-02-23,48.0,1.75,278.71707,0,98212.83,8.3208084e-05
2024-02-23,48.0,2.0,278.71902,0,98138.83,7.522106e-05
2024-02-23,48.0,2.25,278.88162,0,98234.83,5.853176e-05
2024-02-23,48.0,2.5,279.02762,0,98310.58,4.87566e-05
2024-02-24,49.5,1.5,277.5457,0,97907.17,0.00019872189
2024-02-24,49.5,1.75,277.5164,0,97814.92,0.0001527071
2024-02-24,49.5,2.0,277.78055,0,98026.67,9.429455e-05
2024-02-24,49.5,2.25,278.053,0,98368.92,6.532669e-05
2024-02-24,49.5,2.5,278.23172,0,98611.92,6.4730644e-05
2024-02-24,49.25,1.5,277.95877,0,98515.42,0.00021636486
2024-02-24,49.25,1.75,277.92654,0,98427.17,0.0001732111
2024-02-24,49.25,2.0,278.0579,0,98460.17,0.00011026859
2024-02-24,49.25,2.25,278.15115,0,98587.17,7.379055e-05
2024-02-24,49.25,2.5,278.28152,0,98747.17,8.249283e-05
2024-02-24,49.0,1.5,278.02274,0,98503.67,0.00017905235
2024-02-24,49.0,1.75,278.17654,0,98566.92,0.00018560886
2024-02-24,49.0,2.0,278.33524,0,98669.67,0.00013518333
2024-02-24,49.0,2.25,278.4197,0,98828.92,8.535385e-05
2024-02-24,49.0,2.5,278.43338,0,98947.17,3.516674e-05
2024-02-24,48.75,1.5,277.9236,0,98159.67,0.00011241436
2024-02-24,48.75,1.75,278.0662,0,98262.17,0.00011301041
2024-02-24,48.75,2.0,278.2122,0,98361.92,7.927418e-05
2024-02-24,48.75,2.25,278.33865,0,98659.17,4.208088e-05
2024-02-24,48.75,2.5,278.38748,0,98814.67,1.3589859e-05
2024-02-24,48.5,1.5,277.80887,0,97925.92,9.226799e-05
2024-02-24,48.5,1.75,277.99686,0,98124.67,8.6545944e-05
2024-02-24,48.5,2.0,278.21512,0,98357.42,4.8041344e-05
2024-02-24,48.5,2.25,278.2654,0,98634.42,0.00013792515
2024-02-24,48.5,2.5,278.33182,0,98818.17,0.00014233589
2024-02-24,48.25,1.5,277.9617,0,98179.42,8.523464e-05
2024-02-24,48.25,1.75,278.0613,0,98354.67,6.365776e-05
2024-02-24,48.25,2.0,278.14383,0,98488.92,2.8014183e-05
2024-02-24,48.25,2.25,278.24246,0,98628.42,0.00012552738
2024-02-24,48.25,2.5,278.41287,0,98700.17,0.00014460087
2024-02-24,48.0,1.5,278.14774,0,98463.67,6.9856644e-05
2024-02-24,48.0,1.75,278.2371,0,98619.42,4.9948692e-05
2024-02-24,48.0,2.0,278.17606,0,98546.17,3.1471252e-05
2024-02-24,48.0,2.25,278.43338,0,98643.17,4.184246e-05
2024-02-24,48.0,2.5,278.62137,0,98717.17,4.9829483e-05
2024-02-25,49.5,1.5,278.52316,0,97817.09,0.0004749298
2024-02-25,49.5,1.75,278.5554,0,97745.09,0.00055491924
2024-02-25,49.5,2.0,278.8298,0,97974.09,0.00055515766
2024-02-25,49.5,2.25,279.13156,0,98329.09,0.00051164627
2024-02-25,49.5,2.5,279.38742,0,98584.09,0.00046014786
2024-02-25,49.25,1.5,278.93576,0,98383.09,0.00035846233
2024-02-25,49.25,1.75,278.9675,0,98314.84,0.00044691563
2024-02-25,49.25,2.0,279.176,0,98364.84,0.00047266483
2024-02-25,49.25,2.25,279.34933,0,98506.34,0.00047159195
2024-02-25,49.25,2.5,279.57736,0,98679.34,0.00042569637
2024-02-25,49.0,1.5,279.07346,0,98336.34,0.00028407574
2024-02-25,49.0,1.75,279.24875,0,98420.84,0.0003232956
2024-02-25,49.0,2.0,279.45236,0,98541.84,0.00036489964
2024-02-25,49.0,2.25,279.6379,0,98715.84,0.00036084652
2024-02-25,49.0,2.5,279.75754,0,98846.59,0.0003541708
2024-02-25,48.75,1.5,279.009,0,97964.59,0.00041747093
2024-02-25,48.75,1.75,279.1384,0,98087.34,0.0004348755
2024-02-25,48.75,2.0,279.2761,0,98207.84,0.00040709972
2024-02-25,48.75,2.25,279.5793,0,98519.34,0.00036597252
2024-02-25,48.75,2.5,279.81174,0,98688.84,0.00034427643
2024-02-25,48.5,1.5,278.9177,0,97706.84,0.0001835823
2024-02-25,48.5,1.75,279.1389,0,97924.09,0.00026130676
2024-02-25,48.5,2.0,279.41867,0,98174.59,0.00036489964
2024-02-25,48.5,2.25,279.72775,0,98468.84,0.00049448013
2024-02-25,48.5,2.5,279.97092,0,98668.84,0.00054752827
2024-02-25,48.25,1.5,279.13156,0,97927.09,0.00016593933
2024-02-25,48.25,1.75,279.36496,0,98120.09,0.00020575523
2024-02-25,48.25,2.0,279.59543,0,98272.59,0.0003055334
2024-02-25,48.25,2.25,279.79318,0,98433.84,0.00037622452
2024-02-25,48.25,2.5,279.95383,0,98526.34,0.00044631958
2024-02-25,48.0,1.5,279.4133,0,98179.09,0.00016343594
2024-02-25,48.0,1.75,279.62424,0,98352.84,0.00019562244
2024-02-25,48.0,2.0,279.64133,0,98301.84,0.00023019314
2024-02-25,48.0,2.25,279.8752,0,98421.59,0.00025963783
2024-02-25,48.0,2.5,280.0471,0,98516.84,0.00032818317
2024-02-26,49.5,1.5,279.08762,0,97851.95,0.00021803379
2024-02-26,49.5,1.75,279.09396,0,97735.95,0.00021076202
2024-02-26,49.5,2.0,279.3293,0,97924.95,0.00021469593
2024-02-26,49.5,2.25,279.61008,0,98239.95,0.00018548965
2024-02-26,49.5,2.5,279.84348,0,98457.2,0.00018560886
2024-02-26,49.25,1.5,279.67892,0,98354.2,0.00018465519
2024-02-26,49.25,1.75,279.69016,0,98242.45,0.00017666817
2024-02-26,49.25,2.0,279.86447,0,98251.2,0.00018191338
2024-02-26,49.25,2.25,280.05832,0,98353.95,0.00023436546
2024-02-26,49.25,2.5,280.2551,0,98490.45,0.00026500225
2024-02-26,49.0,1.5,279.8757,0,98257.2,0.00027155876
2024-02-26,49.0,1.75,280.0549,0,98296.7,0.00020229816
2024-02-26,49.0,2.0,280.23508,0,98374.45,0.00031590462
2024-02-26,49.0,2.25,280.47287,0,98508.95,0.0003709793
2024-02-26,49.0,2.5,280.68185,0,98602.95,0.0003863573
2024-02-26,48.75,1.5,279.99924,0,97831.7,0.00026917458
2024-02-26,48.75,1.75,280.16672,0,97909.7,0.0002565384
2024-02-26,48.75,2.0,280.34006,0,97986.2,0.00022828579
2024-02-26,48.75,2.25,280.72678,0,98257.95,0.00029218197
2024-02-26,48.75,2.5,281.08713,0,98391.2,0.0003222227
2024-02-26,48.5,1.5,280.01242,0,97514.7,0.0003322363
2024-02-26,48.5,1.75,280.29074,0,97687.7,0.00026619434
2024-02-26,48.5,2.0,280.66086,0,97894.7,0.00020515919
2024-02-26,48.5,2.25,281.08713,0,98152.2,0.00028645992
2024-02-26,48.5,2.5,281.46945,0,98317.7,0.00032508373
2024-02-26,48.25,1.5,280.37766,0,97678.7,0.00031626225
2024-02-26,48.25,1.75,280.69992,0,97829.45,0.00028586388
2024-02-26,48.25,2.0,281.04562,0,97941.7,0.00027179718
2024-02-26,48.25,2.25,281.468,0,98067.95,0.00023972988
2024-02-26,48.25,2.5,281.81808,0,98128.95,0.00037109852
2024-02-26,48.0,1.5,280.8879,0,97880.7,0.00032258034
2024-02-26,48.0,1.75,281.20187,0,98012.7,0.0002913475
2024-02-26,48.0,2.0,281.4597,0,97925.95,0.00029063225
2024-02-26,48.0,2.25,281.83517,0,98014.2,0.00068831444
2024-02-26,48.0,2.5,282.18185,0,98077.45,0.0008789301
2024-02-27,49.5,1.5,279.1499,0,99932.945,0.0
2024-02-27,49.5,1.75,279.0874,0,99795.695,0.0
2024-02-27,49.5,2.0,279.2334,0,99972.945,1.1920929e-07
2024-02-27,49.5,2.25,279.3506,0,100281.195,1.1920929e-07
2024-02-27,49.5,2.5,279.33447,0,100487.195,1.1920929e-07
2024-02-27,49.25,1.5,279.7168,0,100475.695,1.1920929e-07
2024-02-27,49.25,1.75,279.65674,0,100342.695,1.1920929e-07
2024-02-27,49.25,2.0,279.6548,0,100333.945,2.3841858e-07
2024-02-27,49.25,2.25,279.58496,0,100418.195,1.1920929e-07
2024-02-27,49.25,2.5,279.51074,0,100539.695,1.1920929e-07
2024-02-27,49.0,1.5,279.67725,0,100397.445,1.1920929e-07
2024-02-27,49.0,1.75,279.70703,0,100417.445,2.3841858e-07
2024-02-27,49.0,2.0,279.73242,0,100475.695,1.1920929e-07
2024-02-27,49.0,2.25,279.67627,0,100591.195,0.0
2024-02-27,49.0,2.5,279.53662,0,100664.195,0.0
2024-02-27,48.75,1.5,279.43262,0,99969.695,2.3841858e-07
2024-02-27,48.75,1.75,279.43408,0,100028.945,2.3841858e-07
2024-02-27,48.75,2.0,279.43018,0,100085.945,2.3841858e-07
2024-02-27,48.75,2.25,279.45654,0,100341.195,2.3841858e-07
2024-02-27,48.75,2.5,279.44336,0,100451.195,2.3841858e-07
2024-02-27,48.5,1.5,279.24512,0,99646.195,2.3841858e-07
2024-02-27,48.5,1.75,279.32422,0,99802.445,3.5762787e-07
2024-02-27,48.5,2.0,279.4414,0,99992.445,4.7683716e-07
